Date,Year,Season,Food group,Sample no,Prey species,Length,Biomass,SL or TL,Unknown Col 1,Unknown Col 2,Species
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Jan-08,2008,Early summer,Fish,212,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Jan-08,2008,Early summer,Fish,212,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
22-Feb-08,2008,Late summer,Fish,215,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
22-Feb-08,2008,Late summer,Fish,216,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
22-Feb-08,2008,Late summer,Fish,219,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
22-Feb-08,2008,Late summer,Fish,225,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
22-Feb-08,2008,Late summer,Fish,237,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Mar-08,2008,Late summer,Fish,243,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Mar-08,2008,Late summer,Fish,245,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Mar-08,2008,Late summer,Fish,254,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
24-Mar-08,2008,Late summer,Fish,260,Gymnoscopelus piabilis,4.45,36.75,,159.5040127,,gaz
22-Apr-08,2008,Late summer,Fish,582,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
22-Apr-08,2008,Late summer,Fish,591,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
22-Apr-08,2008,Late summer,Fish,592,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
29-Dec-08,2008,Early summer,Fish,674,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
26-Jan-09,2009,Early summer,Fish,1080,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
25-Feb-09,2009,Late summer,Fish,1095,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
25-Feb-09,2009,Late summer,Fish,1102,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
26-Mar-09,2009,Late summer,Fish,1133,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
01-Apr-09,2009,Late summer,Fish,1157,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
01-Apr-09,2009,Late summer,Fish,1170,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
26-Apr-09,2009,Late summer,Fish,1177,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
26-Apr-09,2009,Late summer,Fish,1185,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
26-Apr-09,2009,Late summer,Fish,1185,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
01-Jun-09,2009,Winter,Fish,1219,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
24-Sep-09,2009,Winter,Fish,1298,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
23-Dec-09,2009,Early summer,Fish,1353,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
23-Dec-09,2009,Early summer,Fish,1355,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
22-Feb-10,2010,Late summer,Fish,1390,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
14-Jan-10,2010,Early summer,Fish,1410,Gymnoscopelus piabilis,4.45,36.83,,159.6424887,,gaz
29-Dec-08,2008,Early summer,Fish,650,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
29-Dec-08,2008,Early summer,Fish,658,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Jan-09,2009,Early summer,Fish,1068,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Jan-09,2009,Early summer,Fish,1068,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Jan-09,2009,Early summer,Fish,1080,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Mar-09,2009,Late summer,Fish,1126,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Mar-09,2009,Late summer,Fish,1128,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Apr-09,2009,Late summer,Fish,1149,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Apr-09,2009,Late summer,Fish,1157,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Apr-09,2009,Late summer,Fish,1162,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Apr-09,2009,Late summer,Fish,1164,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Apr-09,2009,Late summer,Fish,1168,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Apr-09,2009,Late summer,Fish,1172,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Apr-09,2009,Late summer,Fish,1173,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Apr-09,2009,Late summer,Fish,1180,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Apr-09,2009,Late summer,Fish,1180,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Apr-09,2009,Late summer,Fish,1185,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
26-Apr-09,2009,Late summer,Fish,1185,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
01-Jul-09,2009,Winter,Fish,1231,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
24-Nov-09,2009,Early summer,Fish,1324,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
24-Nov-09,2009,Early summer,Fish,1336,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
25-Mar-10,2010,Late summer,Fish,1370,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
22-Feb-10,2010,Late summer,Fish,1388,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
22-Feb-10,2010,Late summer,Fish,1390,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
22-Feb-10,2010,Late summer,Fish,1390,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
14-Jan-10,2010,Early summer,Fish,1410,Gymnoscopelus piabilis,4.55,38.57,,162.4075913,,gaz
25-Apr-06,2006,Late summer,Fish,58,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
25-Apr-06,2006,Late summer,Fish,59,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
27-Jan-07,2007,Early summer,Fish,91,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
27-Jan-07,2007,Early summer,Fish,91,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
27-Jan-07,2007,Early summer,Fish,92,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
27-Jan-07,2007,Early summer,Fish,93,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
27-Jan-07,2007,Early summer,Fish,93,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,95,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,95,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,99,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,99,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,103,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,109,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,110,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Feb-07,2007,Late summer,Fish,113,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
15-Mar-07,2007,Late summer,Fish,118,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
29-Apr-07,2007,Late summer,Fish,137,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
29-Apr-07,2007,Late summer,Fish,141,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
29-Apr-07,2007,Late summer,Fish,144,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-May-07,2007,Late summer,Fish,151,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Jun-07,2007,Winter,Fish,162,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Jun-07,2007,Winter,Fish,162,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Jun-07,2007,Winter,Fish,162,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Jun-07,2007,Winter,Fish,162,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Jun-07,2007,Winter,Fish,164,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
28-Oct-07,2007,Early summer,Fish,188,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
28-Oct-07,2007,Early summer,Fish,188,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
28-Oct-07,2007,Early summer,Fish,189,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
28-Oct-07,2007,Early summer,Fish,189,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
28-Oct-07,2007,Early summer,Fish,189,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
21-Nov-07,2007,Early summer,Fish,193,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
21-Nov-07,2007,Early summer,Fish,194,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
21-Nov-07,2007,Early summer,Fish,194,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Dec-07,2007,Early summer,Fish,197,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
23-Dec-07,2007,Early summer,Fish,197,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,202,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,206,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,206,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Jan-08,2008,Early summer,Fish,213,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,215,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,215,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,216,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,217,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,223,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,224,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,226,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,228,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,233,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,233,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,233,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,233,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,239,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,239,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,239,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Feb-08,2008,Late summer,Fish,240,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Mar-08,2008,Late summer,Fish,254,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Mar-08,2008,Late summer,Fish,255,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Mar-08,2008,Late summer,Fish,255,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Mar-08,2008,Late summer,Fish,255,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
24-Mar-08,2008,Late summer,Fish,262,Gymnoscopelus piabilis,4.55,38.66,,162.5456274,,gaz
22-Apr-08,2008,Late summer,Fish,592,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
22-Apr-08,2008,Late summer,Fish,592,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
29-Dec-08,2008,Early summer,Fish,641,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
29-Dec-08,2008,Early summer,Fish,674,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Feb-09,2009,Late summer,Fish,1095,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Feb-09,2009,Late summer,Fish,1095,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Feb-09,2009,Late summer,Fish,1095,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Feb-09,2009,Late summer,Fish,1109,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Feb-09,2009,Late summer,Fish,1110,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Mar-09,2009,Late summer,Fish,1118,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Mar-09,2009,Late summer,Fish,1133,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Mar-09,2009,Late summer,Fish,1133,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Mar-09,2009,Late summer,Fish,1133,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Mar-09,2009,Late summer,Fish,1133,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
01-Apr-09,2009,Late summer,Fish,1157,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
01-Apr-09,2009,Late summer,Fish,1157,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
01-Apr-09,2009,Late summer,Fish,1162,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
01-Apr-09,2009,Late summer,Fish,1168,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
01-Apr-09,2009,Late summer,Fish,1169,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Apr-09,2009,Late summer,Fish,1175,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Apr-09,2009,Late summer,Fish,1181,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
26-Apr-09,2009,Late summer,Fish,1185,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
24-Nov-09,2009,Early summer,Fish,1335,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
23-Dec-09,2009,Early summer,Fish,1349,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
23-Dec-09,2009,Early summer,Fish,1352,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Mar-10,2010,Late summer,Fish,1370,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Mar-10,2010,Late summer,Fish,1375,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Mar-10,2010,Late summer,Fish,1378,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Mar-10,2010,Late summer,Fish,1378,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
25-Mar-10,2010,Late summer,Fish,1380,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
22-Feb-10,2010,Late summer,Fish,1382,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
14-Jan-10,2010,Early summer,Fish,1411,Gymnoscopelus piabilis,4.64,40.35,,165.1644103,,gaz
19-Jul-06,2006,Winter,Fish,73,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
19-Jul-06,2006,Winter,Fish,73,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
23-Dec-06,2006,Early summer,Fish,87,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
23-Dec-06,2006,Early summer,Fish,87,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
12-Apr-07,2007,Late summer,Fish,126,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
12-Apr-07,2007,Late summer,Fish,130,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
29-Apr-07,2007,Late summer,Fish,140,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
29-Apr-07,2007,Late summer,Fish,141,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
29-Apr-07,2007,Late summer,Fish,141,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
23-May-07,2007,Late summer,Fish,152,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
23-May-07,2007,Late summer,Fish,153,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Jun-07,2007,Winter,Fish,162,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Jun-07,2007,Winter,Fish,162,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Jun-07,2007,Winter,Fish,162,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
26-Aug-07,2007,Winter,Fish,175,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
21-Nov-07,2007,Early summer,Fish,193,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
21-Nov-07,2007,Early summer,Fish,193,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
21-Nov-07,2007,Early summer,Fish,194,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
21-Nov-07,2007,Early summer,Fish,194,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
21-Nov-07,2007,Early summer,Fish,194,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
21-Nov-07,2007,Early summer,Fish,194,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
21-Nov-07,2007,Early summer,Fish,194,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
23-Dec-07,2007,Early summer,Fish,197,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
23-Dec-07,2007,Early summer,Fish,197,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
23-Dec-07,2007,Early summer,Fish,197,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Jan-08,2008,Early summer,Fish,203,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Jan-08,2008,Early summer,Fish,209,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,215,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,215,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,215,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,218,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,219,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,219,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,223,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,223,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,224,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,224,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,224,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,225,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,226,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,226,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,228,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,231,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,234,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,235,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,236,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,236,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,239,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,239,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,239,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
22-Feb-08,2008,Late summer,Fish,240,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Mar-08,2008,Late summer,Fish,243,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Mar-08,2008,Late summer,Fish,244,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Mar-08,2008,Late summer,Fish,248,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Mar-08,2008,Late summer,Fish,262,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
24-Mar-08,2008,Late summer,Fish,263,Gymnoscopelus piabilis,4.64,40.42,,165.2745135,,gaz
25-Apr-06,2006,Late summer,Fish,59,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
25-Apr-06,2006,Late summer,Fish,59,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
25-Apr-06,2006,Late summer,Fish,63,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,95,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,95,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,96,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,99,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,103,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,103,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,104,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,111,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
23-Feb-07,2007,Late summer,Fish,113,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
15-Mar-07,2007,Late summer,Fish,119,Gymnoscopelus piabilis,4.66,40.82,,165.8798497,,gaz
